"ID DEPATAMENTO","DEPARTAMENTO","ID MUNICIPIO","MUNICIPIO","ID LOCALIDAD","LOCALIDAD","AÑO SERVICIO","MES SERVICIO","ENERGÍA ACTIVA","ENERGÍA REACTIVA","POTENCIA MÁXIMA","DÍA DE DEMANDA MÁXIMA","FECHA DE DEMANDA MÁXIMA","PROMEDIO DIARIO EN HORAS"
"27","CHOCÓ","27495","NUQUÍ","27495912","COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ)","2020","2","2.394","800","11,21","jueves","2020 Feb 27 06:30:00 PM","11,38"
"27","CHOCÓ","27495","NUQUÍ","27495000","NUQUÍ (NUQUÍ - CHOCÓ)","2020","2","186.164","60.988","527,3","martes","2020 Feb 18 08:15:00 PM","19"
"27","CHOCÓ","27745","SIPÍ","27745000","SIPÍ (SIPÍ - CHOCO)","2020","2","11.522","3.225","79,2","martes","2020 Feb 18 08:00:00 PM","6,15"
"27","CHOCÓ","27800","UNGUÍA","27800001","BALBOA (UNGUÍA - CHOCÓ)","2020","2","16.006","6.578","81,56","domingo","2020 Feb 16 08:00:00 PM","8,17"
"27","CHOCÓ","27001","QUIBDÓ","27001029","TAGACHI (QUIBDÓ - CHOCÓ)","2020","2","5.694","1.292","59,74","sábado","2020 Feb 01 09:30:00 PM","4,06"
"27","CHOCÓ","27800","UNGUÍA","27800005","TITUMATE (UNGUÍA - CHOCÓ)","2020","2","8.792","3.817","67,06","jueves","2020 Feb 20 08:00:00 PM","5,2"
"27","CHOCÓ","27800","UNGUÍA","27800000","UNGUÍA (UNGUÍA - CHOCÓ)","2020","2","254.854","93.090","787,6","sábado","2020 Feb 15 07:15:00 PM","15,56"
"94","GUAINÍA","94343","BARRANCOMINAS","94343000","BARRANCOMINAS (BARRANCOMINAS - GUAINÍA)","2020","2","35.493","12.294","171,93","sábado","2020 Feb 22 06:45:00 PM","9,34"
"94","GUAINÍA","94001","INÍRIDA","94001000","INÍRIDA (INÍRIDA - GUAINÍA)","2020","2","1.675.109","565.034","3.199,68","lunes","2020 Feb 17 02:45:00 PM","23,56"
"95","GUAVIARE","95200","MIRAFLORES","95200000","MIRAFLORES (MIRAFLORES - GUAVIARE)","2020","2","78.132","28.048","212,08","viernes","2020 Feb 28 06:30:00 PM","18,28"
"44","LA GUAJIRA","44847","URIBIA","44847012","NAZARETH (URIBIA - LA GUAJIRA)","2020","2","28.110","12.702","223,44","martes","2020 Feb 25 06:45:00 PM","6,11"
"47","MAGDALENA","47189","CIÉNAGA","47189018","PALMOR (CIÉNAGA - MAGDALENA)","2020","2","88.621","32.499","186,75","domingo","2020 Feb 09 06:30:00 PM","23,34"
"50","META","50325","MAPIRIPÁN","50325000","MAPIRIPÁN (MAPIRIPÁN - META)","2020","2","135.154","54.443","311,52","viernes","2020 Feb 28 06:45:00 PM","23,01"
"52","NARIÑO","52250","EL CHARCO","52250023","BAZÁN (EL CHARCO - NARIÑO)","2020","2","19.205","8.765","105,6","sábado","2020 Feb 29 09:00:00 PM","7,22"
"52","NARIÑO","52250","EL CHARCO","52250022","EL CUIL PUEBLO NUEVO (EL CHARCO - NARIÑO)","2020","2","5.736","1.889","33,66","sábado","2020 Feb 15 06:45:00 PM","6,54"
"52","NARIÑO","52250","EL CHARCO","52250007","SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO)","2020","2","16.180","4.004","96","sábado","2020 Feb 29 09:00:00 PM","7,09"
"52","NARIÑO","52390","LA TOLA","52390013","AMÁRALES (LA TOLA - NARIÑO)","2020","2","7.313","1.758","68,54","martes","2020 Feb 18 06:30:00 PM","4,36"
"52","NARIÑO","52390","LA TOLA","52390003","LA VIGÍA DE LA MAR (LA TOLA - NARIÑO)","2020","2","5.760","1.917","30,52","martes","2020 Feb 25 12:30:00 AM","8,27"
"52","NARIÑO","52390","LA TOLA","52390009","MULATOS (LA TOLA - NARIÑO)","2020","2","3.772","2.320","34,11","jueves","2020 Feb 06 06:30:00 PM","6,08"
"52","NARIÑO","52390","LA TOLA","52390016","SAN PABLO DEL MAR (LA TOLA - NARIÑO)","2020","2","5.903","1.146","33,98","sábado","2020 Feb 29 07:00:00 PM","7,41"
"52","NARIÑO","52490","OLAYA HERRERA","52490913","BOCA DE PRIETA (OLAYA HERRERA - NARIÑO)","2020","2","3.266","634","21,67","lunes","2020 Feb 10 07:45:00 PM","5,52"
"52","NARIÑO","52490","OLAYA HERRERA","52490008","SAN JOSÉ CALABAZAL (OLAYA HERRERA - NARIÑO)","2020","2","5.300","1.698","45,12","viernes","2020 Feb 28 07:00:00 PM","4,47"
"52","NARIÑO","52835","SAN ANDRÉS DE TUMACO","52835055","BOCAS DE CURAY (TUMACO - NARIÑO)","2020","2","8.950","1.417","57,6","domingo","2020 Feb 23 11:45:00 PM","7,02"
"52","NARIÑO","52835","SAN ANDRÉS DE TUMACO","52835012","CHAJAL (TUMACO - NARIÑO)","2020","2","4.599","1.354","136,84","lunes","2020 Feb 24 07:30:00 PM","1,26"
"52","NARIÑO","52835","SAN ANDRÉS DE TUMACO","52835016","PITAL DE LA COSTA (TUMACO - NARIÑO)","2020","2","19.206","11.315","84","sábado","2020 Feb 15 07:00:00 PM","10,29"
"52","NARIÑO","52835","SAN ANDRÉS DE TUMACO","52835212","PUEBLO NUEVO (TABLÓN SALADO) (TUMACO - NARIÑO)","2020","2","3.721","1.332","18,62","sábado","2020 Feb 01 07:15:00 PM","9,43"
"52","NARIÑO","52835","SAN ANDRÉS DE TUMACO","52835217","SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO)","2020","2","18.939","14.210","147,2","lunes","2020 Feb 17 07:15:00 PM","6,08"
"52","NARIÑO","52835","SAN ANDRÉS DE TUMACO","52835091","SANTA ROSA (TUMACO - NARIÑO)","2020","2","1.082","278","30,56","miércoles","2020 Feb 05 07:30:00 PM","1,24"
"52","NARIÑO","52696","SANTA BÁRBARA (ISCUANDÉ)","52696014","LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO)","2020","2","4.071","4.702","27,49","domingo","2020 Feb 16 07:30:00 PM","5,44"
"52","NARIÑO","52696","SANTA BÁRBARA (ISCUANDÉ)","52696017","SANTA RITA (SANTA BARBARA (ISCUANDÉ) - NARIÑO)","2020","2","5.168","2.452","38,52","sábado","2020 Feb 29 07:15:00 PM","5,37"
"86","PUTUMAYO","86573","PUERTO LEGUÍZAMO","86573009","PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO)","2020","2","3.342","1.620","28,8","sábado","2020 Feb 22 08:45:00 PM","5,47"
"86","PUTUMAYO","86573","PUERTO LEGUÍZAMO","86573000","PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO)","2020","2","779.919","282.489","1.996,72","martes","2020 Feb 04 02:45:00 PM","20,05"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","76109028","PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA)","2020","2","44.375","14.156","264,7","miércoles","2020 Feb 19 07:30:00 PM","6,49"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","76109032","SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA)","2020","2","7.245","3.758","37,15","viernes","2020 Feb 28 07:30:00 PM","8,34"
"97","VAUPÉS","97161","CARURÚ","97161000","CARURÚ (CARURÚ - VAUPÉS)","2020","2","25.277","9.295","104,72","lunes","2020 Feb 17 07:15:00 PM","12,14"
"97","VAUPÉS","97001","MITÚ","97001000","MITÚ (MITÚ - VAUPÉS)","2020","2","1.233.505","370.019","2.597,37","viernes","2020 Feb 21 11:45:00 PM","23,51"
"97","VAUPÉS","97666","TARAIRA","97666000","TARAIRA (TARAIRA - VAUPÉS)","2020","2","19.748","6.563","104,98","martes","2020 Feb 11 07:30:00 PM","7,59"
"99","VICHADA","99773","CUMARIBO","99773000","CUMARIBO (CUMARIBO - VICHADA)","2020","2","268.753","113.806","624,36","martes","2020 Feb 25 06:15:00 PM","19,35"
"99","VICHADA","99524","LA PRIMAVERA","99524000","LA PRIMAVERA (LA PRIMAVERA - VICHADA)","2020","2","357.737","181.789","740,6","miércoles","2020 Feb 26 06:45:00 PM","24"
"99","VICHADA","99001","PUERTO CARREÑO","99001002","CASUARITO (PUERTO CARREÑO - VICHADA)","2020","2","13.438","5.547","127,95","lunes","2020 Feb 24 07:45:00 PM","5,09"
"99","VICHADA","99001","PUERTO CARREÑO","99001000","PUERTO CARREÑO (PUERTO CARREÑO - VICHADA)","2020","2","2.436.390","791.280","4.614,72","martes","2020 Feb 18 02:15:00 PM","24"
"99","VICHADA","99624","SANTA ROSALÍA","99624000","SANTA ROSALÍA (SANTA ROSALÍA - VICHADA)","2020","2","125.530","60.239","350,93","martes","2020 Feb 25 07:00:00 PM","15,51"
"91","AMAZONAS","91001","LETICIA","91001000","LETICIA (LETICIA - AMAZONAS)","2020","3","3.839.111","1.211.482","7.652,86","jueves","2020 Mar 12 03:15:00 PM","24"
"91","AMAZONAS","91540","PUERTO NARIÑO","91540000","PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS)","2020","3","106.517","37.768","222,29","jueves","2020 Mar 12 07:30:00 PM","24"
"91","AMAZONAS","91798","TARAPACÁ (ANM)","91798000","TARAPACÁ (TARAPACÁ (ANM) - AMAZONAS)","2020","3","24.212","9.387","92,79","martes","2020 Mar 03 07:15:00 PM","10,15"
"5","ANTIOQUIA","5873","VIGÍA DEL FUERTE","5873001","SAN ANTONIO DE PADUA (VIGÍA DEL FUERTE - ANTIOQUIA)","2020","3","6.090","1.714","82,4","jueves","2020 Mar 12 12:15:00 AM","4,57"
"5","ANTIOQUIA","5873","VIGÍA DEL FUERTE","5873002","VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA)","2020","3","4.553","629","61,34","jueves","2020 Mar 05 09:45:00 PM","5,07"
"5","ANTIOQUIA","5873","VIGÍA DEL FUERTE","5873000","VIGÍA DEL FUERTE (VIGÍA DEL FUERTE - ANTIOQUIA)","2020","3","58.679","20.082","327,01","jueves","2020 Mar 05 07:00:00 PM","7,08"
"88","ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA","88564","PROVIDENCIA","88564000","PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA)","2020","3","961.008","333.479","1.621,05","lunes","2020 Mar 09 02:15:00 PM","24"
"88","ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA","88001","SAN ANDRÉS","88001000","SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA)","2020","3","14.988.116","4.356.763","28.423,96","viernes","2020 Mar 06 03:45:00 PM","24"
"13","BOLÍVAR","13001","CARTAGENA DE INDIAS","13001007","ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR)","2020","3","14.733","8.124","112,82","jueves","2020 Mar 05 03:30:00 PM","5,04"
"13","BOLÍVAR","13001","CARTAGENA DE INDIAS","13001037","ISLA MÚCURA (CARTAGENA DE INDIAS - BOLÍVAR)","2020","3","6.799","3.093","24,24","jueves","2020 Mar 05 10:00:00 PM","13,18"
"13","BOLÍVAR","13001","CARTAGENA DE INDIAS","13001017","SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR)","2020","3","13.572","4.807","43,84","lunes","2020 Mar 30 08:45:00 PM","13,35"
"18","CAQUETÁ","18150","CARTAGENA DEL CHAIRÁ","18150001","REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ)","2020","3","14.852","6.836","91,62","domingo","2020 Mar 22 07:00:00 PM","7,12"
"18","CAQUETÁ","18753","SAN VICENTE DEL CAGUÁN","18753002","GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ)","2020","3","12.440","5.686","40,39","sábado","2020 Mar 14 07:30:00 PM","18,07"
"85","CASANARE","85430","TRINIDAD","85430001","BOCAS DEL PAUTO (TRINIDAD - CASANARE)","2020","3","13.266","7.187","100,16","martes","2020 Mar 03 06:30:00 PM","5,25"
"19","CAUCA","19418","LÓPEZ DE MICAY","19418038","ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA)","2020","3","2.942","987","26,14","miércoles","2020 Mar 04 07:30:00 PM","4,34"
"19","CAUCA","19418","LÓPEZ DE MICAY","19418019","ZARAGOZA (LOPEZ DE MICAY - CAUCA)","2020","3","8.776","3.744","59,97","domingo","2020 Mar 08 08:15:00 PM","7"
"19","CAUCA","19809","TIMBIQUÍ","19809014","CHACÓN (TIMBIQUÍ - CAUCA)","2020","3","2.806","453","28,53","viernes","2020 Mar 20 08:45:00 PM","3,45"
"19","CAUCA","19809","TIMBIQUÍ","19809010","COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA)","2020","3","4.940","1.463","40,42","sábado","2020 Mar 28 06:45:00 PM","4,45"
"19","CAUCA","19809","TIMBIQUÍ","19809003","COTEJE (TIMBIQUÍ - CAUCA)","2020","3","4.852","2.804","33,8","sábado","2020 Mar 28 07:45:00 PM","5,26"
"19","CAUCA","19809","TIMBIQUÍ","19809007","SAN JOSÉ (TIMBIQUÍ - CAUCA)","2020","3","6.597","4.069","44,45","miércoles","2020 Mar 18 08:15:00 PM","5,48"
"19","CAUCA","19809","TIMBIQUÍ","19809008","SANTA MARÍA (TIMBIQUÍ - CAUCA)","2020","3","5.044","1.744","75,9","martes","2020 Mar 03 07:00:00 PM","2,35"
"27","CHOCÓ","27006","ACANDÍ","27006000","ACANDÍ (ACANDÍ - CHOCÓ)","2020","3","366.149","166.480","1.095,6","lunes","2020 Mar 16 09:00:00 PM","15,5"
"27","CHOCÓ","27006","ACANDÍ","27006003","CAPURGANÁ (ACANDÍ - CHOCO)","2020","3","194.503","82.121","596,99","sábado","2020 Mar 14 07:30:00 PM","15,09"
"27","CHOCÓ","27025","ALTO BAUDÓ (PIE DE PATO)","27025000","CIUDAD BAUDÓ - PIE DE PATO (ALTO BAUDÓ - CHOCÓ)","2020","3","47.621","13.704","124,78","viernes","2020 Mar 27 07:30:00 PM","18,02"
"27","CHOCÓ","27075","BAHÍA SOLANO (MUTIS)","27075000","CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ)","2020","3","593.080","175.230","1.254,44","miércoles","2020 Mar 04 07:00:00 PM","23,46"
"27","CHOCÓ","27075","BAHÍA SOLANO (MUTIS)","27075001","CUPICA (BAHÍA SOLANO - CHOCÓ)","2020","3","61.366","25.605","140","lunes","2020 Mar 16 07:30:00 PM","23,39"
"27","CHOCÓ","27075","BAHÍA SOLANO (MUTIS)","27075002","EL VALLE (BAHÍA SOLANO - CHOCÓ)","2020","3","133.948","64.294","365,64","sábado","2020 Mar 14 07:00:00 PM","20,57"
"27","CHOCÓ","27077","BAJO BAUDÓ (PIZARRO)","27077000","PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCÓ)","2020","3","189.549","85.173","434,54","jueves","2020 Mar 05 07:45:00 PM","20,18"
"27","CHOCÓ","27099","BOJAYÁ (BELLAVISTA)","27099000","BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ)","2020","3","94.386","35.707","231,57","miércoles","2020 Mar 25 06:45:00 PM","17,39"
"27","CHOCÓ","27099","BOJAYÁ (BELLAVISTA)","27099002","LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCÓ)","2020","3","14.449","5.728","76,8","lunes","2020 Mar 09 07:30:00 PM","8,17"
"27","CHOCÓ","27099","BOJAYÁ (BELLAVISTA)","27099005","NAPIPÍ (BOJAYÁ (BELLAVISTA) - CHOCÓ)","2020","3","11.222","3.813","64","viernes","2020 Mar 20 08:15:00 PM","6,38"
"27","CHOCÓ","27099","BOJAYÁ (BELLAVISTA)","27099008","PUERTO CONTO (BOJAYÁ (BELLAVISTA) - CHOCO)","2020","3","5.881","1.594","48","sábado","2020 Mar 28 08:15:00 PM","4,4"
"27","CHOCÓ","27250","EL LITORAL DEL SAN JUAN","27250000","SANTA GENOVEVA DE DOCORDÓ (EL LITORAL DEL SAN JUAN - CHOCÓ)","2020","3","44.989","21.785","178,46","martes","2020 Mar 03 07:15:00 PM","11,51"
"27","CHOCÓ","27425","MEDIO ATRATO (BETÉ)","27425000","BETÉ (MEDIO ATRATO (BETÉ) - CHOCÓ)","2020","3","5.456","2.011","76","viernes","2020 Mar 27 08:00:00 PM","3,57"
"27","CHOCÓ","27495","NUQUÍ","27495912","COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ)","2020","3","62","28","4,76","domingo","2020 Mar 29 06:45:00 PM","0,33"
"27","CHOCÓ","27495","NUQUÍ","27495000","NUQUÍ (NUQUÍ - CHOCÓ)","2020","3","241.530","80.172","493,86","sábado","2020 Mar 07 07:15:00 PM","23,54"
"27","CHOCÓ","27001","QUIBDÓ","27001029","TAGACHI (QUIBDÓ - CHOCÓ)","2020","3","1.588","361","51,36","domingo","2020 Mar 01 08:15:00 PM","1,12"
"27","CHOCÓ","27745","SIPÍ","27745000","SIPÍ (SIPÍ - CHOCO)","2020","3","10.875","3.018","79,2","jueves","2020 Mar 12 07:15:00 PM","5,36"
"27","CHOCÓ","27800","UNGUÍA","27800001","BALBOA (UNGUÍA - CHOCÓ)","2020","3","16.260","6.912","79,9","sábado","2020 Mar 14 07:45:00 PM","8,13"
"27","CHOCÓ","27800","UNGUÍA","27800005","TITUMATE (UNGUÍA - CHOCÓ)","2020","3","8.934","4.029","69,26","jueves","2020 Mar 26 08:00:00 PM","5,03"
"27","CHOCÓ","27800","UNGUÍA","27800000","UNGUÍA (UNGUÍA - CHOCÓ)","2020","3","271.414","98.644","792","jueves","2020 Mar 05 08:15:00 PM","15,46"
"94","GUAINÍA","94343","BARRANCOMINAS","94343000","BARRANCOMINAS (BARRANCOMINAS - GUAINÍA)","2020","3","43.377","15.928","174,59","miércoles","2020 Mar 11 07:00:00 PM","10,52"
"94","GUAINÍA","94001","INÍRIDA","94001000","INÍRIDA (INÍRIDA - GUAINÍA)","2020","3","1.710.924","577.847","3.109,92","miércoles","2020 Mar 04 06:15:00 PM","24"
"95","GUAVIARE","95200","MIRAFLORES","95200000","MIRAFLORES (MIRAFLORES - GUAVIARE)","2020","3","83.195","29.350","208,12","miércoles","2020 Mar 11 06:45:00 PM","18,44"
"44","LA GUAJIRA","44847","URIBIA","44847012","NAZARETH (URIBIA - LA GUAJIRA)","2020","3","28.515","12.349","229,68","lunes","2020 Mar 30 06:45:00 PM","5,47"
"47","MAGDALENA","47189","CIÉNAGA","47189018","PALMOR (CIÉNAGA - MAGDALENA)","2020","3","91.439","33.165","177,6","martes","2020 Mar 03 07:15:00 PM","23,36"
"50","META","50325","MAPIRIPÁN","50325000","MAPIRIPÁN (MAPIRIPÁN - META)","2020","3","140.126","57.139","291,28","miércoles","2020 Mar 04 07:15:00 PM","23,4"
"52","NARIÑO","52250","EL CHARCO","52250023","BAZÁN (EL CHARCO - NARIÑO)","2020","3","18.583","9.308","105,6","martes","2020 Mar 31 08:15:00 PM","6,47"
"52","NARIÑO","52250","EL CHARCO","52250003","BOLÍVAR - SAN PEDRO (EL CHARCO - NARIÑO)","2020","3","3.975","2.723","21,63","martes","2020 Mar 31 06:45:00 PM","6,55"
"52","NARIÑO","52250","EL CHARCO","52250007","SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO)","2020","3","16.234","3.888","96","sábado","2020 Mar 28 07:45:00 PM","6,42"
"52","NARIÑO","52390","LA TOLA","52390013","AMÁRALES (LA TOLA - NARIÑO)","2020","3","5.352","1.313","67,07","martes","2020 Mar 10 08:00:00 PM","3,13"
"52","NARIÑO","52390","LA TOLA","52390003","LA VIGÍA DE LA MAR (LA TOLA - NARIÑO)","2020","3","6.246","2.414","34,08","jueves","2020 Mar 19 07:15:00 PM","7,42"
"52","NARIÑO","52390","LA TOLA","52390009","MULATOS (LA TOLA - NARIÑO)","2020","3","3.460","2.044","36,96","martes","2020 Mar 10 06:30:00 PM","5,04"
"52","NARIÑO","52390","LA TOLA","52390016","SAN PABLO DEL MAR (LA TOLA - NARIÑO)","2020","3","5.653","1.305","35,1","viernes","2020 Mar 27 05:45:00 PM","7,11"
"52","NARIÑO","52490","OLAYA HERRERA","52490913","BOCA DE PRIETA (OLAYA HERRERA - NARIÑO)","2020","3","4.133","812","21,46","lunes","2020 Mar 30 07:15:00 PM","7,09"
"52","NARIÑO","52490","OLAYA HERRERA","52490008","SAN JOSÉ CALABAZAL (OLAYA HERRERA - NARIÑO)","2020","3","6.651","2.071","44,47","viernes","2020 Mar 13 06:45:00 PM","5,46"
"52","NARIÑO","52835","SAN ANDRÉS DE TUMACO","52835055","BOCAS DE CURAY (TUMACO - NARIÑO)","2020","3","8.473","1.544","55,2","sábado","2020 Mar 21 08:00:00 PM","6,14"
"52","NARIÑO","52835","SAN ANDRÉS DE TUMACO","52835016","PITAL DE LA COSTA (TUMACO - NARIÑO)","2020","3","21.146","12.534","92","sábado","2020 Mar 28 07:15:00 PM","10,08"
"52","NARIÑO","52835","SAN ANDRÉS DE TUMACO","52835212","PUEBLO NUEVO (TABLÓN SALADO) (TUMACO - NARIÑO)","2020","3","3.753","1.337","17,12","martes","2020 Mar 31 06:30:00 PM","8,5"
"52","NARIÑO","52835","SAN ANDRÉS DE TUMACO","52835217","SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO)","2020","3","25.614","24.158","144","sábado","2020 Mar 28 07:00:00 PM","8,41"
"52","NARIÑO","52696","SANTA BÁRBARA (ISCUANDÉ)","52696017","SANTA RITA (SANTA BARBARA (ISCUANDÉ) - NARIÑO)","2020","3","6.109","3.029","38,92","miércoles","2020 Mar 25 07:30:00 PM","5,58"
"86","PUTUMAYO","86573","PUERTO LEGUÍZAMO","86573009","PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO)","2020","3","3.463","1.727","25,6","sábado","2020 Mar 28 08:45:00 PM","5,47"
"86","PUTUMAYO","86573","PUERTO LEGUÍZAMO","86573000","PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO)","2020","3","955.883","320.210","1.808,58","martes","2020 Mar 17 02:30:00 PM","23,58"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","76109028","PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA)","2020","3","49.768","17.165","258,19","sábado","2020 Mar 21 07:30:00 PM","7,22"
"76","VALLE DEL CAUCA","76109","BUENAVENTURA","76109032","SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA)","2020","3","7.256","8.306","37,79","domingo","2020 Mar 01 11:30:00 PM","7,19"
"97","VAUPÉS","97161","CARURÚ","97161000","CARURÚ (CARURÚ - VAUPÉS)","2020","3","25.773","9.265","97,86","domingo","2020 Mar 15 06:45:00 PM","12,14"
"97","VAUPÉS","97001","MITÚ","97001000","MITÚ (MITÚ - VAUPÉS)","2020","3","1.302.115","384.470","2.676","miércoles","2020 Mar 18 12:00:00 AM","24"
"97","VAUPÉS","97666","TARAIRA","97666000","TARAIRA (TARAIRA - VAUPÉS)","2020","3","31.036","10.140","116,69","jueves","2020 Mar 19 06:30:00 PM","11,05"
"99","VICHADA","99773","CUMARIBO","99773000","CUMARIBO (CUMARIBO - VICHADA)","2020","3","304.957","127.484","660,88","viernes","2020 Mar 06 06:45:00 PM","20,36"
"99","VICHADA","99524","LA PRIMAVERA","99524000","LA PRIMAVERA (LA PRIMAVERA - VICHADA)","2020","3","383.711","196.027","750,66","martes","2020 Mar 03 06:45:00 PM","24"
"99","VICHADA","99001","PUERTO CARREÑO","99001002","CASUARITO (PUERTO CARREÑO - VICHADA)","2020","3","24.368","12.827","128,3","miércoles","2020 Mar 18 07:30:00 PM","8,48"
"99","VICHADA","99001","PUERTO CARREÑO","99001000","PUERTO CARREÑO (PUERTO CARREÑO - VICHADA)","2020","3","2.628.844","841.122","4.602,4","miércoles","2020 Mar 11 09:00:00 PM","24"
"99","VICHADA","99624","SANTA ROSALÍA","99624000","SANTA ROSALÍA (SANTA ROSALÍA - VICHADA)","2020","3","152.772","76.597","384,14","domingo","2020 Mar 08 07:15:00 PM","19,02"
"91","AMAZONAS","91001","LETICIA","91001000","LETICIA (LETICIA - AMAZONAS)","2020","4","3.205.010","1.024.790","6.000,86","martes","2020 Apr 21 06:45:00 PM","24"
"91","AMAZONAS","91540","PUERTO NARIÑO","91540000","PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS)","2020","4","93.654","32.823","199,06","viernes","2020 Apr 03 06:45:00 PM","23,57"
"91","AMAZONAS","91798","TARAPACÁ (ANM)","91798000","TARAPACÁ (TARAPACÁ (ANM) - AMAZONAS)","2020","4","21.751","8.627","87,3","sábado","2020 Apr 11 07:15:00 PM","10,15"
"5","ANTIOQUIA","5873","VIGÍA DEL FUERTE","5873001","SAN ANTONIO DE PADUA (VIGÍA DEL FUERTE - ANTIOQUIA)","2020","4","5.709","1.776","43,94","sábado","2020 Apr 11 07:00:00 PM","5,29"
"5","ANTIOQUIA","5873","VIGÍA DEL FUERTE","5873002","VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA)","2020","4","4.612","588","45,09","martes","2020 Apr 07 07:15:00 PM","4,58"
"5","ANTIOQUIA","5873","VIGÍA DEL FUERTE","5873000","VIGÍA DEL FUERTE (VIGÍA DEL FUERTE - ANTIOQUIA)","2020","4","83.515","30.671","305,54","viernes","2020 Apr 17 07:15:00 PM","11,18"
"88","ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA","88564","PROVIDENCIA","88564000","PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA)","2020","4","920.985","316.309","1.521,5","martes","2020 Apr 21 08:45:00 PM","24"
"88","ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA","88001","SAN ANDRÉS","88001000","SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA)","2020","4","11.374.994","3.352.613","18.753,09","sábado","2020 Apr 11 11:15:00 PM","24"
"13","BOLÍVAR","13001","CARTAGENA DE INDIAS","13001007","ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR)","2020","4","12.009","6.651","118,81","lunes","2020 Apr 13 04:00:00 PM","4,14"
"13","BOLÍVAR","13001","CARTAGENA DE INDIAS","13001037","ISLA MÚCURA (CARTAGENA DE INDIAS - BOLÍVAR)","2020","4","7.814","3.342","23,66","miércoles","2020 Apr 29 09:15:00 PM","14,47"
"13","BOLÍVAR","13001","CARTAGENA DE INDIAS","13001017","SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR)","2020","4","10.187","3.321","47,04","jueves","2020 Apr 16 07:45:00 PM","9,12"
"18","CAQUETÁ","18150","CARTAGENA DEL CHAIRÁ","18150001","REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ)","2020","4","12.198","5.968","77,82","sábado","2020 Apr 04 06:45:00 PM","6,42"
"18","CAQUETÁ","18753","SAN VICENTE DEL CAGUÁN","18753002","GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ)","2020","4","10.927","4.550","36,41","sábado","2020 Apr 25 07:15:00 PM","17,09"
"18","CAQUETÁ","18753","SAN VICENTE DEL CAGUÁN","18753009","PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ)","2020","4","3.885","1.597","37,56","domingo","2020 Apr 12 07:00:00 PM","4,25"
